[Latency-PROC-4] count=141540 min=4ms p50=150ms p95=243ms p99=312ms max=615ms avg=153.2ms
[Latency-PROC-3] count=158561 min=5ms p50=151ms p95=242ms p99=318ms max=614ms avg=152.3ms
[Latency-PROC-4] count=158560 min=4ms p50=150ms p95=241ms p99=299ms max=615ms avg=152.4ms
[Latency-PROC-3] count=179914 min=5ms p50=151ms p95=242ms p99=302ms max=614ms avg=152.4ms
[Latency-PROC-4] count=179913 min=4ms p50=150ms p95=242ms p99=294ms max=615ms avg=152.4ms
[Latency-PROC-3] count=258034 min=5ms p50=183ms p95=2503ms p99=2941ms max=3352ms avg=539.7ms
[Latency-PROC-4] count=258034 min=4ms p50=181ms p95=2497ms p99=2943ms max=3352ms avg=539.7ms
[Latency-PROC-3] count=335614 min=5ms p50=229ms p95=4838ms p99=5492ms max=6065ms avg=1301.4ms
[Latency-PROC-4] count=335744 min=4ms p50=225ms p95=4777ms p99=5496ms max=6070ms avg=1302.7ms
[Latency-PROC-3] FINAL count=353085 min=5ms p50=248ms p95=5241ms p99=6053ms max=6911ms avg=1497.2ms
[Latency-PROC-4] FINAL count=353086 min=4ms p50=244ms p95=5251ms p99=6018ms max=6930ms avg=1497.2ms
[Latency-PROC-3] count=353085 min=5ms p50=248ms p95=5241ms p99=6053ms max=6911ms avg=1497.2ms
[Latency-PROC-4] count=353086 min=4ms p50=244ms p95=5251ms p99=6018ms max=6930ms avg=1497.2ms
[Latency-PROC-4] count=22205 min=9ms p50=120ms p95=219ms p99=244ms max=394ms avg=125.3ms
[Latency-PROC-3] count=22206 min=10ms p50=121ms p95=219ms p99=245ms max=394ms avg=125.7ms
[Latency-PROC-4] count=39160 min=9ms p50=117ms p95=215ms p99=240ms max=394ms avg=121.2ms
[Latency-PROC-3] count=39180 min=10ms p50=116ms p95=216ms p99=240ms max=394ms avg=121.4ms
[Latency-PROC-4] count=56194 min=9ms p50=115ms p95=215ms p99=244ms max=777ms avg=121.5ms
[Latency-PROC-3] count=56193 min=9ms p50=114ms p95=215ms p99=247ms max=765ms avg=121.7ms
[Latency-PROC-3] FINAL count=67642 min=9ms p50=113ms p95=215ms p99=244ms max=765ms avg=120.7ms
